wbid,intestine,head,pharynx,hypodermis,tail,vulvalmuscle,tailneurons,bodywallmusculature,vulva,ventralnervecord,nervoussystem,spermatheca,headneurons,germline
WBGene00010725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010745,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010757,1,0,0,1,0,0,0,1,0,1,0,1,0,0
WBGene00010769,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010775,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00010776,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00010778,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00010788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010790,1,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00010796,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00010800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010808,1,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00010811,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010813,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010864,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00010868,1,0,0,0,0,0,1,1,0,0,0,0,1,0
WBGene00010873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010888,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00010890,0,0,0,0,0,0,1,0,0,0,0,1,1,0
WBGene00010898,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00010908,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00010929,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00010941,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010970,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WBGene00010974,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00010995,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00011014,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00011043,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011058,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011061,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011063,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011069,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00011083,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011095,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00011097,1,0,1,0,0,0,0,0,1,0,0,1,0,0
WBGene00011098,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011099,1,0,1,0,0,0,0,0,1,0,0,0,1,0
WBGene00011104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011106,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011216,1,0,1,0,0,1,0,1,0,0,1,0,0,0
WBGene00011230,0,0,1,0,0,1,0,1,0,0,0,0,0,0
WBGene00011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011235,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00011251,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00011257,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00011261,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00011276,1,0,0,0,0,0,0,0,1,0,1,1,0,0
WBGene00011279,1,0,1,0,0,1,0,1,0,0,1,0,0,0
WBGene00011287,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00011296,0,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011315,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00011318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011321,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011323,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011345,0,0,0,0,0,0,0,0,1,1,0,0,1,0
WBGene00011376,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011382,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011392,0,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00011396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011398,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00011415,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011423,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00011424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011433,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011448,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00011453,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011454,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00011469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011480,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011488,0,0,0,0,0,1,0,1,1,0,0,0,1,0
WBGene00011501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011502,1,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00011505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011517,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011520,1,0,1,0,0,0,0,0,1,1,0,0,1,0
WBGene00011522,0,0,0,1,0,0,0,0,1,0,1,0,0,0
WBGene00011531,0,0,1,0,0,1,1,1,1,0,0,0,1,0
WBGene00011543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011559,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011564,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011566,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00011570,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011573,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00011580,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00011582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011614,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00011639,1,0,1,0,0,0,0,1,0,1,0,0,0,0
WBGene00011648,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011729,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00011730,1,0,0,0,0,0,1,0,1,1,0,1,1,0
WBGene00011732,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011735,0,1,0,0,1,0,0,0,0,0,0,0,0,1
WBGene00011745,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011794,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00011819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011821,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011867,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011872,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011884,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011887,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00011908,1,1,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00011910,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00011913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011926,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00011935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011936,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00011953,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00011971,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00011974,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00011995,0,0,1,0,0,0,0,0,1,0,1,0,0,0
WBGene00012004,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012005,1,0,1,0,0,0,0,1,0,0,1,1,0,0
WBGene00012019,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00012025,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00012084,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00012097,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012099,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00012101,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00012116,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012128,0,0,0,0,0,0,1,1,0,0,0,0,1,0
WBGene00012132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012148,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00012157,1,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00012166,1,0,0,1,0,0,0,1,0,0,0,0,0,1
WBGene00012178,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00012182,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012184,0,0,1,1,0,0,1,0,0,0,0,0,1,0
WBGene00012186,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00012194,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012209,0,0,0,0,0,1,0,1,0,1,0,0,1,0
WBGene00012230,1,0,1,0,0,0,0,0,1,0,0,1,0,1
WBGene00012255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012257,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00012259,1,0,0,1,0,1,0,1,0,0,0,0,0,0
WBGene00012275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012277,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00012296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012317,0,0,0,1,0,0,1,0,1,0,0,0,1,0
WBGene00012324,1,0,0,1,0,0,0,1,1,0,0,0,1,0
WBGene00012341,0,0,0,0,0,1,1,1,0,0,0,1,1,0
WBGene00012348,0,1,1,0,1,0,0,0,1,0,0,1,0,0
WBGene00012352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012360,0,0,1,1,0,0,0,0,1,0,0,0,0,0
WBGene00012375,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00012386,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012405,1,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00012424,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00012441,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00012449,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00012458,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00012461,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00012474,1,0,1,0,0,0,0,0,0,1,0,0,1,0
WBGene00012484,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00012559,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00012584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012597,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012663,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012673,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012696,1,0,0,0,0,0,0,0,1,1,0,0,0,0
WBGene00012707,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012712,1,0,0,1,0,0,0,0,1,0,0,0,1,0
WBGene00012714,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00012725,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012735,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00012759,0,0,0,0,0,0,0,1,0,1,0,0,1,0
WBGene00012767,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00012770,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00012815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012832,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012857,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00012860,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012896,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00012901,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012914,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012929,0,0,1,1,0,0,0,0,0,0,0,0,0,0
WBGene00012966,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012976,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00012982,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00012988,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00012990,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00013000,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00013025,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013038,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00013042,1,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00013073,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013095,1,0,1,1,0,0,0,0,1,0,1,1,0,0
WBGene00013111,1,1,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00013121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013132,0,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00013134,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00013135,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00013147,0,1,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00013177,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00013220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013260,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00013284,1,0,0,1,0,0,0,1,0,0,0,0,0,0
WBGene00013308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013326,0,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00013350,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013352,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013355,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WBGene00013417,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00013425,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00013443,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WBGene00013457,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00013460,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00013497,0,0,0,0,1,0,0,0,1,0,0,0,0,0
WBGene00013575,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00013583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013595,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00013597,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013642,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00013672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013695,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00013717,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00013737,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WBGene00013740,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00013746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013765,1,0,1,0,0,0,0,0,0,0,1,1,0,0
WBGene00013766,1,1,1,0,0,0,0,1,0,0,0,0,0,0
WBGene00013794,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00013876,0,0,0,0,0,0,1,0,0,1,0,0,0,0
WBGene00013901,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00013914,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00013926,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00013955,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00013957,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00013963,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013973,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00013974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014025,1,0,0,1,1,0,0,0,0,1,0,0,0,0
WBGene00014027,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00014028,1,0,0,0,0,0,0,0,1,1,0,0,1,0
WBGene00014030,0,0,0,0,0,0,1,0,0,0,0,0,1,1
WBGene00014033,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00014035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014046,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014066,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00014095,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00014115,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00014117,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00014123,0,0,1,0,0,0,0,0,1,0,0,0,0,0
WBGene00014131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014153,0,0,0,0,1,1,0,0,0,0,0,0,0,0
WBGene00014159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014204,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00014206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014228,1,0,0,0,0,0,0,0,1,0,0,1,0,1
WBGene00014240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014251,1,0,0,1,0,0,0,1,0,0,0,0,0,0
WBGene00014261,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00014569,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00015007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015010,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00015047,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00015052,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015062,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00015083,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00015099,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015101,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00015129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015168,1,1,0,1,1,0,0,0,0,0,0,0,0,0
WBGene00015171,1,0,0,0,0,1,0,0,1,0,1,0,0,0
WBGene00015176,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00015184,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015186,1,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00015214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015235,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00015248,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015310,1,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00015326,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015337,1,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015344,1,0,0,1,0,1,0,1,1,1,0,0,0,1
WBGene00015349,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00015354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015356,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00015368,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015391,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015396,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015400,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015404,0,1,1,0,1,1,0,1,1,0,0,1,0,0
WBGene00015413,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015437,0,0,0,0,0,0,1,1,0,0,0,0,1,0
WBGene00015446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015449,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00015466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015468,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00015477,0,0,1,1,0,0,1,0,0,1,0,0,0,0
WBGene00015492,0,0,0,1,0,0,1,0,0,0,0,0,0,0
WBGene00015497,1,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00015508,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00015512,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015519,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00015536,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00015540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015553,1,0,1,1,0,0,0,0,1,0,1,0,0,0
WBGene00015555,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015580,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015637,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00015646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015648,1,1,0,1,1,0,0,0,0,0,0,1,0,0
WBGene00015658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015678,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00015687,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00015691,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00015698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015704,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00015705,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00015734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015735,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00015767,0,0,0,1,0,0,1,0,1,0,0,0,1,0
WBGene00015789,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015867,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00015894,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00015897,1,0,1,0,0,0,1,0,0,1,0,0,1,0
WBGene00015912,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00015934,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00015942,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00015943,0,1,0,1,1,0,0,0,0,0,0,0,0,1
WBGene00015964,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00015969,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00015981,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016006,1,0,1,1,0,0,0,0,1,0,0,0,0,0
WBGene00016024,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00016025,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00016029,0,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00016037,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016045,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00016047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016091,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016093,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00016104,0,0,1,1,0,0,0,0,0,0,1,0,0,0
WBGene00016126,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00016138,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00016139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016140,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016151,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00016158,0,1,0,1,0,1,0,1,1,1,0,1,0,1
WBGene00016173,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016178,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00016184,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00016197,0,0,1,0,0,0,0,1,0,0,0,0,0,0
WBGene00016203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
